Date,Price
1/8/2013,"1,020.70"
31/07/2013,"1,021.38"
30/07/2013,"1,036.10"
29/07/2013,"1,046.66"
26/07/2013,"1,045.14"
25/07/2013,"1,045.03"
24/07/2013,"1,029.46"
23/07/2013,"1,021.68"
22/07/2013,"1,025.07"
19/07/2013,"1,028.17"
18/07/2013,"1,026.97"
17/07/2013,"1,020.08"
16/07/2013,"1,028.66"
15/07/2013,"1,027.61"
12/7/2013,"1,026.20"
11/7/2013,"1,029.84"
10/7/2013,"1,034.76"
9/7/2013,"1,045.52"
8/7/2013,"1,026.97"
5/7/2013,"1,045.21"
4/7/2013,"1,026.70"
3/7/2013,"1,020.18"
2/7/2013,"1,041.43"
1/7/2013,"1,009.94"
28/06/2013,"1,029.75"
27/06/2013,"1,019.66"
26/06/2013,"1,001.34"
25/06/2013,986.08
24/06/2013,995.47
21/06/2013,"1,008.66"
20/06/2013,"1,022.72"
19/06/2013,"1,048.77"
18/06/2013,"1,033.71"
17/06/2013,"1,016.09"
14/06/2013,"1,010.72"
13/06/2013,"1,005.34"
12/6/2013,"1,015.78"
11/6/2013,"1,019.74"
7/6/2013,"1,024.99"
6/6/2013,"1,024.66"
5/6/2013,"1,024.72"
4/6/2013,"1,038.49"
3/6/2013,"1,035.21"
31/05/2013,"1,055.18"
30/05/2013,"1,047.18"
29/05/2013,"1,073.80"
28/05/2013,"1,076.11"
27/05/2013,"1,078.47"
24/05/2013,"1,075.57"
23/05/2013,"1,089.20"
22/05/2013,"1,110.86"
21/05/2013,"1,135.36"
20/05/2013,"1,128.18"
17/05/2013,"1,126.33"
16/05/2013,"1,126.94"
15/05/2013,"1,120.85"
14/05/2013,"1,131.78"
13/05/2013,"1,130.32"
10/5/2013,"1,120.12"
9/5/2013,"1,114.45"
8/5/2013,"1,113.65"
7/5/2013,"1,098.23"
6/5/2013,"1,101.46"
3/5/2013,"1,099.80"
2/5/2013,"1,100.90"
1/5/2013,"1,093.83"
30/04/2013,"1,096.96"
29/04/2013,"1,090.22"
26/04/2013,"1,085.37"
24/04/2013,"1,101.90"
23/04/2013,"1,088.32"
22/04/2013,"1,080.34"
19/04/2013,"1,088.49"
18/04/2013,"1,084.48"
17/04/2013,"1,088.95"
16/04/2013,"1,071.97"
15/04/2013,"1,066.50"
12/4/2013,"1,064.77"
11/4/2013,"1,043.17"
10/4/2013,"1,037.01"
9/4/2013,"1,035.55"
8/4/2013,"1,033.93"
5/4/2013,"1,032.22"
4/4/2013,"1,034.81"
3/4/2013,"1,035.83"
2/4/2013,"1,033.62"
1/4/2013,"1,027.10"
28/03/2013,"1,013.44"
27/03/2013,"1,021.38"
26/03/2013,"1,016.33"
25/03/2013,"1,017.49"
24/03/2013,"1,030.10"
22/03/2013,"1,018.62"
21/03/2013,"1,017.94"
20/03/2013,"1,021.00"
19/03/2013,"1,021.71"
18/03/2013,"1,024.81"
17/03/2013,"1,019.80"
15/03/2013,"1,039.56"
14/03/2013,"1,029.21"
13/03/2013,"1,038.43"
12/3/2013,"1,041.48"
11/3/2013,"1,041.06"
10/3/2013,"1,039.00"
8/3/2013,"1,035.66"
7/3/2013,"1,042.42"
6/3/2013,"1,043.60"
5/3/2013,"1,038.48"
4/3/2013,"1,028.09"
3/3/2013,"1,030.50"
1/3/2013,"1,024.58"
28/02/2013,"1,041.31"
27/02/2013,"1,033.77"
26/02/2013,"1,023.71"
25/02/2013,"1,030.67"
24/02/2013,"1,030.10"
22/02/2013,"1,022.66"
21/02/2013,"1,022.39"
20/02/2013,"1,029.74"
19/02/2013,"1,015.74"
18/02/2013,"1,003.23"
17/02/2013,"1,009.40"
15/02/2013,"1,008.36"
14/02/2013,"1,013.41"
13/02/2013,"1,019.53"
12/2/2013,"1,018.07"
11/2/2013,"1,017.76"
10/2/2013,"1,021.50"
8/2/2013,"1,022.13"
7/2/2013,"1,024.76"
6/2/2013,"1,025.43"
5/2/2013,"1,019.71"
4/2/2013,"1,022.84"
3/2/2013,"1,025.20"
1/2/2013,"1,024.85"
31/01/2013,"1,015.50"
30/01/2013,"1,011.23"
29/01/2013,"1,009.01"
28/01/2013,"1,016.00"
25/01/2013,"1,007.59"
24/01/2013,994.96
23/01/2013,990.78
22/01/2013,994.44
21/01/2013,995.04
20/01/2013,"1,001.70"
18/01/2013,998.84
17/01/2013,997.52
16/01/2013,"1,003.17"
15/01/2013,995.8
14/01/2013,994.87
13/01/2013,995
11/1/2013,986.73
10/1/2013,983.58
9/1/2013,974.84
8/1/2013,960.76
7/1/2013,967.58
6/1/2013,973.4
4/1/2013,971.39
3/1/2013,976.95
2/1/2013,986.75
1/1/2013,976.2
31/12/2012,973.83
30/12/2012,975.8
28/12/2012,976.22
27/12/2012,974.72
26/12/2012,977.1
24/12/2012,976.83
23/12/2012,975.8
21/12/2012,971.68
20/12/2012,988.52
19/12/2012,972.33
18/12/2012,973.77
17/12/2012,980.59
16/12/2012,977.6
14/12/2012,975.15
13/12/2012,971.57
12/12/2012,971.71
11/12/2012,982.19
10/12/2012,985.42
9/12/2012,984.2
7/12/2012,974.73
6/12/2012,957.57
5/12/2012,965.47
4/12/2012,962.38
3/12/2012,968.24
30/11/2012,961.41
29/11/2012,961.63
28/11/2012,959.27
27/11/2012,962.39
26/11/2012,961.9
23/11/2012,963.89
22/11/2012,961.44
21/11/2012,951.47
20/11/2012,955.36
19/11/2012,955.62
16/11/2012,950.15
15/11/2012,950.27
14/11/2012,956.37
13/11/2012,945.52
12/11/2012,958.86
9/11/2012,960.98
8/11/2012,966.66
7/11/2012,975.28
6/11/2012,973.69
5/11/2012,970.61
2/11/2012,965.52
1/11/2012,968.61
31/10/2012,974.46
30/10/2012,974.7
29/10/2012,976.78
26/10/2012,968.72
25/10/2012,978.08
24/10/2012,962.97
23/10/2012,972.17
22/10/2012,964.32
19/10/2012,964.45
18/10/2012,962
17/10/2012,964.29
16/10/2012,964.42
15/10/2012,965.14
12/10/2012,959.27
11/10/2012,959.96
10/10/2012,960.48
9/10/2012,961.88
8/10/2012,949.01
5/10/2012,959.34
4/10/2012,955.68
3/10/2012,949.43
2/10/2012,941.59
1/10/2012,928.86
28/09/2012,926.38
27/09/2012,930.86
26/09/2012,932.04
25/09/2012,927.68
24/09/2012,929.48
21/09/2012,928.85
20/09/2012,926.31
19/09/2012,921.21
18/09/2012,924.58
17/09/2012,932.69
14/09/2012,935.35
13/09/2012,933.57
12/9/2012,939.16
11/9/2012,930.3
10/9/2012,933
7/9/2012,944.56
6/9/2012,945.84
5/9/2012,936.7
4/9/2012,926.26
3/9/2012,924.26
31/08/2012,914.4
30/08/2012,920.96
29/08/2012,922.18
28/08/2012,913.9
27/08/2012,911.92
24/08/2012,914
23/08/2012,920.03
22/08/2012,923.96
21/08/2012,915.31
20/08/2012,916.12
17/08/2012,920.78
16/08/2012,914.3
15/08/2012,914.41
14/08/2012,913.48
13/08/2012,910.77
10/8/2012,913.08
9/8/2012,914.25
8/8/2012,922.95
7/8/2012,927.81
6/8/2012,924.9
3/8/2012,920.2
2/8/2012,922.3
1/8/2012,923.95
31/07/2012,926.22
30/07/2012,915.37
27/07/2012,907.67
26/07/2012,898.13
25/07/2012,892.95
24/07/2012,898.45
23/07/2012,902.39
20/07/2012,907.37
19/07/2012,903.26
18/07/2012,890.94
17/07/2012,892.14
16/07/2012,885.38
13/07/2012,886.74
12/7/2012,878.68
11/7/2012,885.99
10/7/2012,882.47
9/7/2012,874.15
6/7/2012,877.75
5/7/2012,882.88
4/7/2012,889.43
3/7/2012,881.61
2/7/2012,889.17
29/06/2012,877.11
28/06/2012,876.45
27/06/2012,879.3
26/06/2012,866.61
25/06/2012,865.53
22/06/2012,867.72
21/06/2012,869.82
20/06/2012,870.83
19/06/2012,873.94
18/06/2012,876.18
15/06/2012,863.16
14/06/2012,859.8
13/06/2012,859.8
12/6/2012,861.75
8/6/2012,869.22
7/6/2012,882.99
6/6/2012,870.75
5/6/2012,852.71
4/6/2012,850.43
1/6/2012,861.02
31/05/2012,853.31
30/05/2012,854.65
29/05/2012,859.82
28/05/2012,864.26
25/05/2012,849.66
24/05/2012,848.87
23/05/2012,851.38
22/05/2012,856.52
21/05/2012,850.84
18/05/2012,845.26
17/05/2012,862.25
16/05/2012,857.11
15/05/2012,871.48
14/05/2012,871.36
11/5/2012,866.17
10/5/2012,870.34
9/5/2012,877.28
8/5/2012,879.18
7/5/2012,869.79
4/5/2012,876.85
3/5/2012,880.02
2/5/2012,879.22
1/5/2012,874.37
30/04/2012,865.18
27/04/2012,856.97
26/04/2012,858.7
24/04/2012,859.83
23/04/2012,846.29
20/04/2012,847.54
19/04/2012,848.83
18/04/2012,853.7
17/04/2012,831.89
16/04/2012,835.18
13/04/2012,837.5
12/4/2012,823.85
11/4/2012,817.73
10/4/2012,823.42
5/4/2012,827.35
4/4/2012,826.37
3/4/2012,820.04
2/4/2012,822.37
30/03/2012,820.13
29/03/2012,829.4
28/03/2012,825.38
27/03/2012,823.37
26/03/2012,821.53
23/03/2012,826.39
22/03/2012,824.75
21/03/2012,821.67
20/03/2012,823.18
19/03/2012,820.36
16/03/2012,817.06
15/03/2012,827.35
14/03/2012,825.3
13/03/2012,819.22
12/3/2012,810.54
9/3/2012,813.85
8/3/2012,810.78
7/3/2012,812.02
6/3/2012,820.02
5/3/2012,831.48
2/3/2012,830.96
1/3/2012,824.17
29/02/2012,826.67
28/02/2012,819.9
27/02/2012,812.31
24/02/2012,820.28
23/02/2012,812.38
22/02/2012,813.25
21/02/2012,826.04
20/02/2012,829.24
17/02/2012,818.76
16/02/2012,814.93
15/02/2012,818.39
14/02/2012,798
13/02/2012,806.2
10/2/2012,806.37
9/2/2012,815.12
8/2/2012,825.61
7/2/2012,822.01
6/2/2012,828.45
3/2/2012,819.14
2/2/2012,823.03
1/2/2012,814.64
31/01/2012,819.35
30/01/2012,821.57
27/01/2012,823.04
26/01/2012,818.4
25/01/2012,821.09
24/01/2012,811.14
23/01/2012,805.03
20/01/2012,815.81
19/01/2012,811.5
18/01/2012,824.45
17/01/2012,836.67
16/01/2012,824.43
13/01/2012,830.89
12/1/2012,825.54
11/1/2012,815.51
10/1/2012,820.29
9/1/2012,809.5
6/1/2012,808.13
5/1/2012,810.81
4/1/2012,810.84
3/1/2012,785.81
2/1/2012,783.7
30/12/2011,777.52
29/12/2011,783.75
28/12/2011,788.61
27/12/2011,802.1
23/12/2011,804.66
22/12/2011,790.36
21/12/2011,806.66
20/12/2011,799.99
19/12/2011,793.01
16/12/2011,809.5
15/12/2011,807.66
14/12/2011,806.58
13/12/2011,806.62
12/12/2011,811.66
9/12/2011,805.98
8/12/2011,828.42
7/12/2011,831.65
6/12/2011,822.07
5/12/2011,830.12
2/12/2011,823.1
1/12/2011,812.61
30/11/2011,811.71
29/11/2011,800.95
28/11/2011,778.46
25/11/2011,783.24
24/11/2011,782.25
23/11/2011,767.18
22/11/2011,780.55
21/11/2011,783.54
18/11/2011,783.29
17/11/2011,793.7
16/11/2011,796.98
15/11/2011,798.78
14/11/2011,808.7
11/11/2011,807.09
10/11/2011,793.59
9/11/2011,808.5
8/11/2011,792.71
7/11/2011,790.14
4/11/2011,792.37
3/11/2011,772.75
2/11/2011,772.75
1/11/2011,788.85
31/10/2011,790.85
28/10/2011,794.43
27/10/2011,792.17
26/10/2011,780.35
25/10/2011,785.92
24/10/2011,796.09
21/10/2011,779.73
20/10/2011,775.55
19/10/2011,783.05
18/10/2011,774.95
17/10/2011,788.73
14/10/2011,777.48
13/10/2011,780.71
12/10/2011,772.24
11/10/2011,774.05
10/10/2011,778.45
7/10/2011,777.66
6/10/2011,766.03
5/10/2011,742.05
4/10/2011,745.63
3/10/2011,747.53
30/09/2011,762.85
29/09/2011,764.96
28/09/2011,779.67
27/09/2011,758.49
26/09/2011,742.91
23/09/2011,741.73
22/09/2011,746.55
21/09/2011,763.81
20/09/2011,755.32
19/09/2011,765.12
16/09/2011,781.43
15/09/2011,754.26
14/09/2011,741.83
13/09/2011,751.42
12/9/2011,752.17
9/9/2011,770.89
8/9/2011,774.57
7/9/2011,774.55
6/9/2011,765.97
5/9/2011,780.2
2/9/2011,793.55
1/9/2011,804.8
31/08/2011,800.12
30/08/2011,793.77
29/08/2011,782.51
26/08/2011,757.03
25/08/2011,763.87
24/08/2011,747.38
23/08/2011,745.9
22/08/2011,737.8
19/08/2011,741.28
18/08/2011,766.86
17/08/2011,781.46
16/08/2011,768.53
15/08/2011,747.5
12/8/2011,720.52
11/8/2011,708.87
10/8/2011,722.05
9/8/2011,735.34
8/8/2011,725.98
5/8/2011,749.11
4/8/2011,771.08
3/8/2011,781.37
2/8/2011,792.32
1/8/2011,791.27
29/07/2011,787.07
28/07/2011,796.99
27/07/2011,807.36
26/07/2011,809.09
25/07/2011,795.38
22/07/2011,814.3
21/07/2011,810.35
20/07/2011,817.79
19/07/2011,802.5
18/07/2011,814.22
15/07/2011,814.48
14/07/2011,814.36
13/07/2011,824.51
12/7/2011,821.26
11/7/2011,834.8
8/7/2011,846.8
7/7/2011,844.68
6/7/2011,840.61
5/7/2011,831.94
4/7/2011,838.5
1/7/2011,836.18
30/06/2011,842.82
29/06/2011,837.73
28/06/2011,839.76
27/06/2011,843.76
24/06/2011,852.22
23/06/2011,852.13
22/06/2011,847.82
21/06/2011,853.62
20/06/2011,846.3
17/06/2011,848.06
16/06/2011,853.06
15/06/2011,861.52
14/06/2011,856.56
10/6/2011,850.5
9/6/2011,852.03
8/6/2011,854.3
7/6/2011,848.72
6/6/2011,845.41
3/6/2011,848.52
2/6/2011,853.2
1/6/2011,864.36
31/05/2011,861.67
30/05/2011,863.66
27/05/2011,861.16
26/05/2011,856.07
25/05/2011,854.6
24/05/2011,851.48
23/05/2011,854.97
20/05/2011,866.56
19/05/2011,860.2
18/05/2011,846.54
17/05/2011,847.78
16/05/2011,845.72
13/05/2011,852.3
12/5/2011,844.91
11/5/2011,851.02
10/5/2011,844.77
9/5/2011,849.02
6/5/2011,845.37
5/5/2011,840.09
4/5/2011,851.1
3/5/2011,854.88
2/5/2011,860.9
29/04/2011,862.71
28/04/2011,859.8
27/04/2011,863.76
21/04/2011,870.6
20/04/2011,855.2
19/04/2011,845.48
18/04/2011,849.88
15/04/2011,855
14/04/2011,854.28
13/04/2011,860.2
12/4/2011,847.84
11/4/2011,862.76
8/4/2011,876.05
7/4/2011,871.87
6/4/2011,872.39
5/4/2011,868.95
4/4/2011,870.57
1/4/2011,861.86
31/03/2011,860.9
30/03/2011,865.8
29/03/2011,862.9
28/03/2011,865.5
25/03/2011,867.42
24/03/2011,865.25
23/03/2011,857.44
22/03/2011,851.29
21/03/2011,854.02
18/03/2011,850.02
17/03/2011,836.37
16/03/2011,830.46
15/03/2011,842.43
14/03/2011,857.56
11/3/2011,861.55
10/3/2011,877.33
9/3/2011,881.99
8/3/2011,882.33
7/3/2011,878.63
4/3/2011,885.18
3/3/2011,869.07
2/3/2011,868.27
1/3/2011,869.97
28/02/2011,879.1
25/02/2011,874.5
24/02/2011,864.25
23/02/2011,871.42
22/02/2011,877.76
21/02/2011,884.62
18/02/2011,884.81
17/02/2011,887.05
16/02/2011,880.14
15/02/2011,881.64
14/02/2011,879.79
11/2/2011,870.66
10/2/2011,876
9/2/2011,876.98
8/2/2011,878.32
7/2/2011,881.23
4/2/2011,879.98
3/2/2011,879.52
2/2/2011,867.41
1/2/2011,856.96
31/01/2011,859.85
28/01/2011,863.57
27/01/2011,860.21
25/01/2011,858.88
24/01/2011,853.58
21/01/2011,848.2
20/01/2011,855.44
19/01/2011,865.17
18/01/2011,866.33
17/01/2011,855.4
14/01/2011,856.08
13/01/2011,856.84
12/1/2011,845.76
11/1/2011,845.83
10/1/2011,843.42
7/1/2011,839.37
6/1/2011,839.83
5/1/2011,840.73
4/1/2011,834.16
31/12/2010,839.85
30/12/2010,845.06
29/12/2010,844.37
24/12/2010,846.92
23/12/2010,848.61
22/12/2010,850.92
21/12/2010,848.82
20/12/2010,848.05
17/12/2010,843.43
16/12/2010,858.89
15/12/2010,860.32
14/12/2010,853.11
13/12/2010,847.38
10/12/2010,860.42
9/12/2010,855.91
8/12/2010,850.58
7/12/2010,848.79
6/12/2010,845.19
3/12/2010,850.49
2/12/2010,847.07
1/12/2010,835.15
30/11/2010,841.78
29/11/2010,847.41
26/11/2010,844.15
25/11/2010,843.5
24/11/2010,838
23/11/2010,842.59
22/11/2010,844.01
19/11/2010,831.3
18/11/2010,829.64
17/11/2010,828.89
16/11/2010,837.04
15/11/2010,830.82
12/11/2010,840.03
11/11/2010,846.04
10/11/2010,847.16
9/11/2010,846.49
8/11/2010,846.5
5/11/2010,867.5
4/11/2010,867.68
3/11/2010,867.75
2/11/2010,867.62
1/11/2010,868
29/10/2010,859.44
28/10/2010,868.61
27/10/2010,850
26/10/2010,860.73
25/10/2010,869.23
22/10/2010,864.81
21/10/2010,863.28
20/10/2010,864.74
19/10/2010,869.84
18/10/2010,870.47
15/10/2010,875.34
14/10/2010,871.21
13/10/2010,862.77
12/10/2010,861.59
11/10/2010,871.69
8/10/2010,872.6
7/10/2010,872.11
6/10/2010,878.31
5/10/2010,876.13
4/10/2010,870.4
1/10/2010,862.86
30/09/2010,864.2
29/09/2010,869.78
28/09/2010,873.77
27/09/2010,873.39
24/09/2010,868.29
23/09/2010,873.14
22/09/2010,879.94
21/09/2010,886.58
20/09/2010,883.21
17/09/2010,882.09
16/09/2010,875.68
15/09/2010,893.13
14/09/2010,889.34
13/09/2010,894.77
10/9/2010,891.86
9/9/2010,895.15
8/9/2010,889.3
7/9/2010,896.69
6/9/2010,908.65
3/9/2010,900.63
2/9/2010,898.53
1/9/2010,887.67
31/08/2010,873.64
30/08/2010,880.95
27/08/2010,866.17
26/08/2010,862.45
25/08/2010,857.6
24/08/2010,870.32
23/08/2010,865.12
20/08/2010,866.16
19/08/2010,872.99
18/08/2010,873.83
17/08/2010,860.47
16/08/2010,855.63
13/08/2010,859.15
12/8/2010,852.67
11/8/2010,854.56
10/8/2010,865.79
9/8/2010,867.91
6/8/2010,870.25
5/8/2010,873.91
4/8/2010,876.9
3/8/2010,876.48
2/8/2010,864.57
30/07/2010,851.83
29/07/2010,858.56
28/07/2010,875.62
27/07/2010,871.9
26/07/2010,865.26
23/07/2010,867.23
22/07/2010,855.9
21/07/2010,871.72
20/07/2010,869.54
19/07/2010,860.4
16/07/2010,867.81
15/07/2010,868.76
14/07/2010,878.98
13/07/2010,863.2
12/7/2010,862.33
9/7/2010,863.23
8/7/2010,857.72
7/7/2010,841.48
6/7/2010,841.29
5/7/2010,839.83
2/7/2010,845.41
1/7/2010,842.17
30/06/2010,843.53
29/06/2010,859.97
28/06/2010,851.38
25/06/2010,857.2
24/06/2010,870.11
23/06/2010,886.41
22/06/2010,902.6
21/06/2010,897.93
18/06/2010,886.07
17/06/2010,889.15
16/06/2010,892.85
15/06/2010,889.27
11/6/2010,882.28
10/6/2010,881.89
9/6/2010,867.58
8/6/2010,850.66
7/6/2010,849.83
4/6/2010,876.52
3/6/2010,874.34
2/6/2010,856.22
1/6/2010,851.94
31/05/2010,862.44
28/05/2010,863.25
27/05/2010,828.12
26/05/2010,813.84
25/05/2010,819.84
24/05/2010,831.19
21/05/2010,815.13
20/05/2010,832.7
19/05/2010,840.6
18/05/2010,854.89
17/05/2010,848.84
14/05/2010,870.73
13/05/2010,884.91
12/5/2010,871.08
11/5/2010,860.51
10/5/2010,866.02
7/5/2010,861.67
6/5/2010,877.14
5/5/2010,891.13
4/5/2010,907.82
3/5/2010,908.34
30/04/2010,899.85
29/04/2010,882.83
28/04/2010,883.49
27/04/2010,892.03
23/04/2010,893.61
22/04/2010,881.83
21/04/2010,886.19
20/04/2010,876.47
19/04/2010,871.96
16/04/2010,890.02
15/04/2010,894.68
14/04/2010,880.55
13/04/2010,872.89
12/4/2010,875.52
9/4/2010,867.56
8/4/2010,860.78
7/4/2010,864.58
6/4/2010,871.66
1/4/2010,862.64
31/03/2010,867.6
30/03/2010,875.56
29/03/2010,871.89
26/03/2010,866.5
25/03/2010,858.73
24/03/2010,866.54
23/03/2010,870.22
22/03/2010,871.34
19/03/2010,873.98
18/03/2010,867.77
17/03/2010,854.49
16/03/2010,860.61
15/03/2010,855.88
12/3/2010,867.12
11/3/2010,867.83
10/3/2010,871.51
9/3/2010,891.45
8/3/2010,891.85
5/3/2010,887.42
4/3/2010,887.79
3/3/2010,876.38
2/3/2010,884.34
1/3/2010,874.53
26/02/2010,869.51
25/02/2010,862.4
24/02/2010,871.63
23/02/2010,864.94
22/02/2010,855.76
19/02/2010,847.78
18/02/2010,852.74
17/02/2010,850.4
16/02/2010,851.16
15/02/2010,851.22
12/2/2010,865.93
11/2/2010,870.28
10/2/2010,873.43
9/2/2010,862.81
8/2/2010,859.42
5/2/2010,872.32
4/2/2010,900.46
3/2/2010,896.52
2/2/2010,889.41
1/2/2010,856.49
29/01/2010,871.32
28/01/2010,882.33
27/01/2010,858.79
25/01/2010,861.37
22/01/2010,871.61
21/01/2010,881.16
20/01/2010,887.4
19/01/2010,881.98
18/01/2010,896.76
15/01/2010,895.26
14/01/2010,892.78
13/01/2010,893.6
12/1/2010,891.75
11/1/2010,908.03
8/1/2010,909.71
7/1/2010,907.8
6/1/2010,906.18
5/1/2010,920.61
4/1/2010,891.5
31/12/2009,897.3
30/12/2009,884.87
29/12/2009,887.87
24/12/2009,875.42
23/12/2009,875.64
22/12/2009,871.24
21/12/2009,854.73
18/12/2009,857.77
17/12/2009,869.3
16/12/2009,848.35
15/12/2009,862.7
14/12/2009,858.79
11/12/2009,851.4
10/12/2009,845.1
9/12/2009,854.87
8/12/2009,847.38
7/12/2009,842.32
4/12/2009,846.54
3/12/2009,855.3
2/12/2009,864.41
1/12/2009,877
30/11/2009,879.53
27/11/2009,855.77
26/11/2009,872.52
25/11/2009,885.03
24/11/2009,877.71
23/11/2009,889.26
20/11/2009,892.26
19/11/2009,911
18/11/2009,906.3
17/11/2009,893.5
16/11/2009,899.8
13/11/2009,895.6
12/11/2009,902.7
11/11/2009,905.6
10/11/2009,869
9/11/2009,867.4
6/11/2009,859.2
5/11/2009,838.1
4/11/2009,854.9
3/11/2009,867.1
2/11/2009,867.6
30/10/2009,871.9
29/10/2009,841.1
28/10/2009,879.4
27/10/2009,888.4
26/10/2009,923
23/10/2009,934.8
22/10/2009,938.4
21/10/2009,954.1
20/10/2009,962.2
19/10/2009,941.6
16/10/2009,944.1
15/10/2009,945.4
14/10/2009,935.7
13/10/2009,934.1
12/10/2009,925.4
9/10/2009,936.5
8/10/2009,953.3
7/10/2009,945.4
6/10/2009,917
5/10/2009,913.8
2/10/2009,920.6
1/10/2009,941.4
30/09/2009,958.5
29/09/2009,951.3
28/09/2009,930.2
25/09/2009,920.5
24/09/2009,927.5
23/09/2009,927
22/09/2009,923.7
21/09/2009,938.7
18/09/2009,943.2
17/09/2009,938.3
16/09/2009,915.1
15/09/2009,908.5
14/09/2009,897.9
11/9/2009,897
10/9/2009,891.8
9/9/2009,868.6
8/9/2009,874.8
7/9/2009,880.5
4/9/2009,851.4
3/9/2009,845.8
2/9/2009,860.4
1/9/2009,861.2
31/08/2009,875.3
28/08/2009,869.2
27/08/2009,871.5
26/08/2009,861.4
25/08/2009,823.8
24/08/2009,821.8
21/08/2009,780.3
20/08/2009,803.2
19/08/2009,819.8
18/08/2009,815.7
17/08/2009,817.7
14/08/2009,819
13/08/2009,820.1
12/8/2009,825.4
11/8/2009,826.8
10/8/2009,820.5
7/8/2009,799.2
6/8/2009,802.9
5/8/2009,782.1
4/8/2009,782.5
3/8/2009,776.3
31/07/2009,767
30/07/2009,765.7
29/07/2009,758.3
28/07/2009,756.4
27/07/2009,761.6
24/07/2009,759.9
23/07/2009,759.1
22/07/2009,759.5
21/07/2009,761
20/07/2009,767.2
17/07/2009,768.3
16/07/2009,764.7
15/07/2009,752.2
14/07/2009,745.7
13/07/2009,717.5
10/7/2009,729.3
9/7/2009,717.7
8/7/2009,729.4
7/7/2009,722.6
6/7/2009,737.1
3/7/2009,737.3
2/7/2009,743.7
1/7/2009,723.8
30/06/2009,749
29/06/2009,747.9
26/06/2009,743
25/06/2009,747.5
24/06/2009,733.6
23/06/2009,716.6
22/06/2009,731.7
19/06/2009,732.6
18/06/2009,742
17/06/2009,737.2
16/06/2009,760.2
15/06/2009,781.6
12/6/2009,777.3
11/6/2009,767.1
10/6/2009,762.4
9/6/2009,756.6
5/6/2009,756.1
4/6/2009,782.6
3/6/2009,809.3
2/6/2009,761
1/6/2009,745.4
29/05/2009,729.4
28/05/2009,707.2
27/05/2009,700.8
26/05/2009,682.6
25/05/2009,654.5
22/05/2009,664.9
21/05/2009,668.1
20/05/2009,670.3
19/05/2009,655.1
18/05/2009,638.5
15/05/2009,634.9
14/05/2009,645.3
13/05/2009,674
12/5/2009,683
11/5/2009,684
8/5/2009,676.5
7/5/2009,680.4
6/5/2009,701.6
5/5/2009,713.1
4/5/2009,700.7
1/5/2009,697.7
30/04/2009,703.8
29/04/2009,695.4
28/04/2009,684.1
27/04/2009,665
24/04/2009,665.7
23/04/2009,672.3
22/04/2009,675.8
21/04/2009,708.8
20/04/2009,762.9
17/04/2009,746.3
16/04/2009,738.3
15/04/2009,705.3
14/04/2009,727.5
9/4/2009,704.1
8/4/2009,673.2
7/4/2009,677.9
6/4/2009,695.8
3/4/2009,707.6
2/4/2009,697.4
1/4/2009,675.8
31/03/2009,663.5
30/03/2009,674.5
27/03/2009,690.5
26/03/2009,679.6
25/03/2009,680.6
24/03/2009,672.7
23/03/2009,662.4
20/03/2009,646.7
19/03/2009,682.9
18/03/2009,691.1
17/03/2009,698.6
16/03/2009,665.4
13/03/2009,655
12/3/2009,611.1
11/3/2009,584.5
10/3/2009,572.6
9/3/2009,546.9
6/3/2009,565.3
5/3/2009,592.8
4/3/2009,609.8
3/3/2009,649.6
2/3/2009,632.8
27/02/2009,666.8
26/02/2009,655.8
25/02/2009,633.1
24/02/2009,622.6
23/02/2009,643.3
20/02/2009,657.2
19/02/2009,662.4
18/02/2009,648.3
17/02/2009,681.2
16/02/2009,701.4
13/02/2009,714.3
12/2/2009,726.1
11/2/2009,731.7
10/2/2009,729
9/2/2009,734.4
6/2/2009,703.4
5/2/2009,678.4
4/2/2009,701.7
3/2/2009,778.5
2/2/2009,833.6
30/01/2009,812
29/01/2009,820.6
28/01/2009,802.2
27/01/2009,813.1
23/01/2009,801
22/01/2009,854.2
21/01/2009,809.3
20/01/2009,832.7
19/01/2009,841.6
16/01/2009,833.8
15/01/2009,842.1
14/01/2009,872.3
13/01/2009,896.9
12/1/2009,935.2
9/1/2009,942.7
8/1/2009,934.6
7/1/2009,918.8
6/1/2009,898.4
5/1/2009,893.8
2/1/2009,913.1
31/12/2008,899.5
30/12/2008,898.5
29/12/2008,911
24/12/2008,917
23/12/2008,923.8
22/12/2008,886
19/12/2008,894.4
18/12/2008,894.7
17/12/2008,873.3
16/12/2008,873.3
15/12/2008,892.5
12/12/2008,889.8
11/12/2008,923.7
10/12/2008,917
9/12/2008,896.7
8/12/2008,921.7
5/12/2008,908.3
4/12/2008,906.6
3/12/2008,927.4
2/12/2008,966.8
1/12/2008,"1,023.10"
28/11/2008,"1,025.40"
27/11/2008,994.7
26/11/2008,985.6
25/11/2008,970.9
24/11/2008,895.8
21/11/2008,906.2
20/11/2008,956.1
19/11/2008,981.3
18/11/2008,971.5
17/11/2008,"1,014.60"
14/11/2008,"1,024.80"
13/11/2008,"1,007.70"
12/11/2008,"1,058.40"
11/11/2008,"1,036.10"
10/11/2008,"1,001.10"
7/11/2008,968.1
6/11/2008,"1,019.30"
5/11/2008,"1,076.50"
4/11/2008,"1,026.30"
3/11/2008,"1,037.80"
31/10/2008,"1,022.90"
